"Hash","Copies","BytesEach","Path"
"B9424E26BDD8254E1A79579D3B378ECA69658BF495318E88D886CC788CFCAAC3","4","987",".wingman-work\backups\20260811-125346\src\__tests__\visualStudioLayoutGuard.test.ts"
"B9424E26BDD8254E1A79579D3B378ECA69658BF495318E88D886CC788CFCAAC3","4","987",".wingman-work\backups\20260811-125821\src\__tests__\visualStudioLayoutGuard.test.ts"
"B9424E26BDD8254E1A79579D3B378ECA69658BF495318E88D886CC788CFCAAC3","4","987","src\__tests__\visualStudioLayoutGuard.test.ts"
"BA5BEED93B764E687A8D78CFAF6FF552B5D6E6EB0D770225F3D081AC40839E8D","4","2380",".wingman-work\backups\20260811-125215\src\lib\middleware.ts"
"BA5BEED93B764E687A8D78CFAF6FF552B5D6E6EB0D770225F3D081AC40839E8D","4","2380",".wingman-work\backups\20260811-125346\src\lib\middleware.ts"
"BA5BEED93B764E687A8D78CFAF6FF552B5D6E6EB0D770225F3D081AC40839E8D","4","2380",".wingman-work\backups\20260811-125821\src\lib\middleware.ts"
"BA5BEED93B764E687A8D78CFAF6FF552B5D6E6EB0D770225F3D081AC40839E8D","4","2380","src\lib\middleware.ts"
"BA60726F7721C9E70812C1EA0645C0BAF54C1F459761AAD0C75D46EA3A523AD6","4","18513",".wingman-work\backups\20260811-125215\src\wingman2\pages\ProfilePage.tsx"
"BA60726F7721C9E70812C1EA0645C0BAF54C1F459761AAD0C75D46EA3A523AD6","4","18513",".wingman-work\backups\20260811-125346\src\wingman2\pages\ProfilePage.tsx"
"BA60726F7721C9E70812C1EA0645C0BAF54C1F459761AAD0C75D46EA3A523AD6","4","18513",".wingman-work\backups\20260811-125821\src\wingman2\pages\ProfilePage.tsx"
"BA60726F7721C9E70812C1EA0645C0BAF54C1F459761AAD0C75D46EA3A523AD6","4","18513","src\wingman2\pages\ProfilePage.tsx"
"BA6BAF56BEAFE02C67C2DD37746F93CD7BD5BC948248326F947616A3084C5320","2","4458","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_dashboard_drift_repair_20260630-083220\src\wingman2\styles\CSS_MIGRATION_REGISTER.md"
"BA6BAF56BEAFE02C67C2DD37746F93CD7BD5BC948248326F947616A3084C5320","2","4458","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_visual_contract_20260630-132122\src\wingman2\styles\CSS_MIGRATION_REGISTER.md"
"BB121BE013625CB9705F9894F707AC156054B482EA4DB71FFF5935317C827DD0","5","1815",".wingman-work\backups\20260811-125215\src\main.tsx"
"BB121BE013625CB9705F9894F707AC156054B482EA4DB71FFF5935317C827DD0","5","1815",".wingman-work\backups\20260811-125346\src\main.tsx"
"BB121BE013625CB9705F9894F707AC156054B482EA4DB71FFF5935317C827DD0","5","1815",".wingman-work\backups\20260811-125821\src\main.tsx"
"BB121BE013625CB9705F9894F707AC156054B482EA4DB71FFF5935317C827DD0","5","1815","src\main.tsx.20260811-161643.bak"
"BB121BE013625CB9705F9894F707AC156054B482EA4DB71FFF5935317C827DD0","5","1815","src\main.tsx.20260811-161809.bak"
"BB1D3004CDA8EFA850587950A38ABFD16FF66199F789B962436729C31EFC2881","4","6631",".wingman-work\backups\20260811-125215\vite.config.ts"
"BB1D3004CDA8EFA850587950A38ABFD16FF66199F789B962436729C31EFC2881","4","6631",".wingman-work\backups\20260811-125346\vite.config.ts"
"BB1D3004CDA8EFA850587950A38ABFD16FF66199F789B962436729C31EFC2881","4","6631",".wingman-work\backups\20260811-125821\vite.config.ts"
"BB1D3004CDA8EFA850587950A38ABFD16FF66199F789B962436729C31EFC2881","4","6631","vite.config.ts"
"BB520F7D2FBD82489A9BA6CD333B6B359412CAFC887AED3723D8CFE282EB46A2","4","78944",".wingman-work\backups\20260811-125215\src\wingman2\pages\DiscoveryPage.tsx.20260713-165502.bak"
"BB520F7D2FBD82489A9BA6CD333B6B359412CAFC887AED3723D8CFE282EB46A2","4","78944",".wingman-work\backups\20260811-125346\src\wingman2\pages\DiscoveryPage.tsx.20260713-165502.bak"
"BB520F7D2FBD82489A9BA6CD333B6B359412CAFC887AED3723D8CFE282EB46A2","4","78944",".wingman-work\backups\20260811-125821\src\wingman2\pages\DiscoveryPage.tsx.20260713-165502.bak"
"BB520F7D2FBD82489A9BA6CD333B6B359412CAFC887AED3723D8CFE282EB46A2","4","78944","src\wingman2\pages\DiscoveryPage.tsx.20260713-165502.bak"
"BBE76B93D822D7610218AEF52AA27C1B5C96E4D891BE5094B6CAC7FFB68D9F02","2","24061","archive\_wingman_backup_unreferenced_src_modules_20260710-104753\src\wingman2\domain\productMatching\featureFilters.ts"
"BBE76B93D822D7610218AEF52AA27C1B5C96E4D891BE5094B6CAC7FFB68D9F02","2","24061","archive\_wingman_backup_unreferenced_src_modules_20260710-104753\src\wingman2\productMatching\featureFilters.ts"
"BC63410B60B6B0BEAE50B0C09D756F1F26EEA4F12CDD65ECB93CAFC45346A6C5","4","24336",".wingman-work\backups\20260811-125215\src\wingman2\lib\wyrestormCompareProfile.ts"
"BC63410B60B6B0BEAE50B0C09D756F1F26EEA4F12CDD65ECB93CAFC45346A6C5","4","24336",".wingman-work\backups\20260811-125346\src\wingman2\lib\wyrestormCompareProfile.ts"
"BC63410B60B6B0BEAE50B0C09D756F1F26EEA4F12CDD65ECB93CAFC45346A6C5","4","24336",".wingman-work\backups\20260811-125821\src\wingman2\lib\wyrestormCompareProfile.ts"
"BC63410B60B6B0BEAE50B0C09D756F1F26EEA4F12CDD65ECB93CAFC45346A6C5","4","24336","src\wingman2\lib\wyrestormCompareProfile.ts"
"BD216747869CA4AE77221E0F74B32613DEBB45AC09303E3C3BA52178EB2D26D9","2","49","archive\_wingman_backup_guru_single_instance_20260614-063825\src\components\index.ts"
"BD216747869CA4AE77221E0F74B32613DEBB45AC09303E3C3BA52178EB2D26D9","2","49","archive\_wingman_backup_unreferenced_src_modules_20260710-104753\src\components\index.ts"
"BF937112ADE4E883040BA1E2607FF6B3E1DC79B3A026518F8B0E1130E802712D","3","3598","_backups\retire-finder-feature-sweep-v3-20260720-084642\files\src\__tests__\productFamilyScoreSurfacing.test.ts"
"BF937112ADE4E883040BA1E2607FF6B3E1DC79B3A026518F8B0E1130E802712D","3","3598","_backups\retire-finder-feature-sweep-v4-20260720-085242\files\src\__tests__\productFamilyScoreSurfacing.test.ts"
"BF937112ADE4E883040BA1E2607FF6B3E1DC79B3A026518F8B0E1130E802712D","3","3598","_backups\retire-finder-feature-sweep-v5-20260720-085648\files\src\__tests__\productFamilyScoreSurfacing.test.ts"
"C043881511E990AE68520DC1A9E646D796E8D3621592F2B4F0F779A875184F6F","4","18089",".wingman-work\backups\20260811-125215\src\wingman2\lib\visualStudioProductConnection.ts"
"C043881511E990AE68520DC1A9E646D796E8D3621592F2B4F0F779A875184F6F","4","18089",".wingman-work\backups\20260811-125346\src\wingman2\lib\visualStudioProductConnection.ts"
"C043881511E990AE68520DC1A9E646D796E8D3621592F2B4F0F779A875184F6F","4","18089",".wingman-work\backups\20260811-125821\src\wingman2\lib\visualStudioProductConnection.ts"
"C043881511E990AE68520DC1A9E646D796E8D3621592F2B4F0F779A875184F6F","4","18089","src\wingman2\lib\visualStudioProductConnection.ts"
"C060B349C87C144805A14A9D1CD22356DC8D806BCDE138FD838E2DB9E0AABC72","4","669",".wingman-work\backups\20260811-125215\src\wingman2\components\branding\GuruAssistantAvatar.tsx"
"C060B349C87C144805A14A9D1CD22356DC8D806BCDE138FD838E2DB9E0AABC72","4","669",".wingman-work\backups\20260811-125346\src\wingman2\components\branding\GuruAssistantAvatar.tsx"
"C060B349C87C144805A14A9D1CD22356DC8D806BCDE138FD838E2DB9E0AABC72","4","669",".wingman-work\backups\20260811-125821\src\wingman2\components\branding\GuruAssistantAvatar.tsx"
"C060B349C87C144805A14A9D1CD22356DC8D806BCDE138FD838E2DB9E0AABC72","4","669","src\wingman2\components\branding\GuruAssistantAvatar.tsx"
"C107761CC73B2570E8D62BB6E2A0C5757CED342044668316CA9E832B8B293D69","4","4096",".wingman-work\backups\20260811-125215\src\wingman2\pages\ProjectDetailPage.test.tsx"
"C107761CC73B2570E8D62BB6E2A0C5757CED342044668316CA9E832B8B293D69","4","4096",".wingman-work\backups\20260811-125346\src\wingman2\pages\ProjectDetailPage.test.tsx"
"C107761CC73B2570E8D62BB6E2A0C5757CED342044668316CA9E832B8B293D69","4","4096",".wingman-work\backups\20260811-125821\src\wingman2\pages\ProjectDetailPage.test.tsx"
"C107761CC73B2570E8D62BB6E2A0C5757CED342044668316CA9E832B8B293D69","4","4096","src\wingman2\pages\ProjectDetailPage.test.tsx"
"C14299095B570A3BF778EFCAF24D522D466C9FA7CE608A1A2FD1FB5DB2CD7D63","4","168",".wingman-work\backups\20260811-125215\src\wingman2\pages\CallCardsPage.tsx"
"C14299095B570A3BF778EFCAF24D522D466C9FA7CE608A1A2FD1FB5DB2CD7D63","4","168",".wingman-work\backups\20260811-125346\src\wingman2\pages\CallCardsPage.tsx"
"C14299095B570A3BF778EFCAF24D522D466C9FA7CE608A1A2FD1FB5DB2CD7D63","4","168",".wingman-work\backups\20260811-125821\src\wingman2\pages\CallCardsPage.tsx"
"C14299095B570A3BF778EFCAF24D522D466C9FA7CE608A1A2FD1FB5DB2CD7D63","4","168","src\wingman2\pages\CallCardsPage.tsx"
"C2018D09113230F17F5178A39A372C4B05807EB3D7F245DD12DA75FFD0CCCEB2","4","43789",".wingman-work\backups\20260811-125215\src\wingman2\lib\competitorSpecRegistry.ts"
"C2018D09113230F17F5178A39A372C4B05807EB3D7F245DD12DA75FFD0CCCEB2","4","43789",".wingman-work\backups\20260811-125346\src\wingman2\lib\competitorSpecRegistry.ts"
"C2018D09113230F17F5178A39A372C4B05807EB3D7F245DD12DA75FFD0CCCEB2","4","43789",".wingman-work\backups\20260811-125821\src\wingman2\lib\competitorSpecRegistry.ts"
"C2018D09113230F17F5178A39A372C4B05807EB3D7F245DD12DA75FFD0CCCEB2","4","43789","src\wingman2\lib\competitorSpecRegistry.ts"
"C212B74C5937889052D233481AEBBA591D74D1FFB593E862B814661DC448D8D6","4","2755",".wingman-work\backups\20260811-125215\src\__tests__\productPitchActiveCatalogue.test.ts"
"C212B74C5937889052D233481AEBBA591D74D1FFB593E862B814661DC448D8D6","4","2755",".wingman-work\backups\20260811-125346\src\__tests__\productPitchActiveCatalogue.test.ts"
"C212B74C5937889052D233481AEBBA591D74D1FFB593E862B814661DC448D8D6","4","2755",".wingman-work\backups\20260811-125821\src\__tests__\productPitchActiveCatalogue.test.ts"
"C212B74C5937889052D233481AEBBA591D74D1FFB593E862B814661DC448D8D6","4","2755","src\__tests__\productPitchActiveCatalogue.test.ts"
"C218BE3B74D9EF4F3A1A1D0FD864EA460B6AF558BC56ABFE6D394D0C71E7A859","4","57206",".wingman-work\backups\20260811-125215\src\wingman2\pages\discovery\discoveryQuestions.ts"
"C218BE3B74D9EF4F3A1A1D0FD864EA460B6AF558BC56ABFE6D394D0C71E7A859","4","57206",".wingman-work\backups\20260811-125346\src\wingman2\pages\discovery\discoveryQuestions.ts"
"C218BE3B74D9EF4F3A1A1D0FD864EA460B6AF558BC56ABFE6D394D0C71E7A859","4","57206",".wingman-work\backups\20260811-125821\src\wingman2\pages\discovery\discoveryQuestions.ts"
"C218BE3B74D9EF4F3A1A1D0FD864EA460B6AF558BC56ABFE6D394D0C71E7A859","4","57206","src\wingman2\pages\discovery\discoveryQuestions.ts"
"C28587B73C0A5E42E17C60EC41C8C636E05EFE5EF64E085891D95C5DF40A9EC5","4","11714",".wingman-work\backups\20260811-125215\src\__tests__\templateMarketFiltersAndCustomTemplates.test.tsx"
"C28587B73C0A5E42E17C60EC41C8C636E05EFE5EF64E085891D95C5DF40A9EC5","4","11714",".wingman-work\backups\20260811-125346\src\__tests__\templateMarketFiltersAndCustomTemplates.test.tsx"
"C28587B73C0A5E42E17C60EC41C8C636E05EFE5EF64E085891D95C5DF40A9EC5","4","11714",".wingman-work\backups\20260811-125821\src\__tests__\templateMarketFiltersAndCustomTemplates.test.tsx"
"C28587B73C0A5E42E17C60EC41C8C636E05EFE5EF64E085891D95C5DF40A9EC5","4","11714","src\__tests__\templateMarketFiltersAndCustomTemplates.test.tsx"
"C2B777A09CBDDBC9E74590D9B21468691E6643D8473F7843613ED237C1E714B5","2","25966","reports\compare-engine-audit-20260613-105112\src_wingman2_lib_competitorMatchEngine.ts.full.txt"
"C2B777A09CBDDBC9E74590D9B21468691E6643D8473F7843613ED237C1E714B5","2","25966","reports\compare-family-rule-fix-20260613-135725\competitorMatchEngine.ts.before.txt"
"C2E4FDDE9F0627AB3F912EDF0308CF30687AFC107833E296AFA3CAAA0644CB9D","3","2051","_backups\retire-finder-feature-sweep-v3-20260720-084642\files\tools\check-duplicate-jsx-classnames.mjs"
"C2E4FDDE9F0627AB3F912EDF0308CF30687AFC107833E296AFA3CAAA0644CB9D","3","2051","_backups\retire-finder-feature-sweep-v4-20260720-085242\files\tools\check-duplicate-jsx-classnames.mjs"
"C2E4FDDE9F0627AB3F912EDF0308CF30687AFC107833E296AFA3CAAA0644CB9D","3","2051","_backups\retire-finder-feature-sweep-v5-20260720-085648\files\tools\check-duplicate-jsx-classnames.mjs"
"C379FB79DC7433E12DC0BD9CFC721A454E5F228B76C36D13176D8B60832BAB09","2","1864","archive\_wingman_backup_unreferenced_src_modules_20260710-104753\src\wingman2\domain\productMatching\types.ts"
"C379FB79DC7433E12DC0BD9CFC721A454E5F228B76C36D13176D8B60832BAB09","2","1864","archive\_wingman_backup_unreferenced_src_modules_20260710-104753\src\wingman2\productMatching\types.ts"
"C39F95FA2AE141DE2FCE196B484565C48D0E70E8E1A0FFD881B8608C808A6BEA","3","64893","_backups\retire-finder-feature-sweep-v3-20260720-084642\files\src\wingman2\data\projectStore.ts"
"C39F95FA2AE141DE2FCE196B484565C48D0E70E8E1A0FFD881B8608C808A6BEA","3","64893","_backups\retire-finder-feature-sweep-v4-20260720-085242\files\src\wingman2\data\projectStore.ts"
"C39F95FA2AE141DE2FCE196B484565C48D0E70E8E1A0FFD881B8608C808A6BEA","3","64893","_backups\retire-finder-feature-sweep-v5-20260720-085648\files\src\wingman2\data\projectStore.ts"
"C46E5B9C751447F0D198FEAB380FAEBCB1BB6C29A0E42507B8935460AD838AE5","4","855",".wingman-work\backups\20260811-125215\src\__tests__\finderProductFamilyReason.test.ts"
"C46E5B9C751447F0D198FEAB380FAEBCB1BB6C29A0E42507B8935460AD838AE5","4","855",".wingman-work\backups\20260811-125346\src\__tests__\finderProductFamilyReason.test.ts"
"C46E5B9C751447F0D198FEAB380FAEBCB1BB6C29A0E42507B8935460AD838AE5","4","855",".wingman-work\backups\20260811-125821\src\__tests__\finderProductFamilyReason.test.ts"
"C46E5B9C751447F0D198FEAB380FAEBCB1BB6C29A0E42507B8935460AD838AE5","4","855","src\__tests__\finderProductFamilyReason.test.ts"
"C54C398294BC4A9E7E416182CAAA353C2CE157C8BB8E99FA5C1C07C74E74603D","2","11109","archive\_src_inline_backups\src\wingman2\components\workflow\WorkflowAlphaNumericFilter.tsx.bak-disable-alpha-readout-dom-20260627-191018"
"C54C398294BC4A9E7E416182CAAA353C2CE157C8BB8E99FA5C1C07C74E74603D","2","11109","archive\_src_inline_backups\src\wingman2\components\workflow\WorkflowAlphaNumericFilter.tsx.bak-remove-alpha-readout-20260627-190847"
"C54FDCCADA45777E7C761546E9673253F2398171D8F186696F7CC85DE2A3CDB4","2","364","archive\_wingman_backup_guru_single_instance_20260614-063825\src\wingman2\components\layout\index.ts"
"C54FDCCADA45777E7C761546E9673253F2398171D8F186696F7CC85DE2A3CDB4","2","364","archive\_wingman_backup_unreferenced_src_modules_20260710-104753\src\wingman2\components\layout\index.ts"
"C6F155E86A286F364C7CEE48C25EDC0047A22F4E791542D3A6D791BE44C158DF","4","4891",".wingman-work\backups\20260811-125215\src\wingman2\pages\discovery\operationalDiscoveryQuestions.test.ts"
"C6F155E86A286F364C7CEE48C25EDC0047A22F4E791542D3A6D791BE44C158DF","4","4891",".wingman-work\backups\20260811-125346\src\wingman2\pages\discovery\operationalDiscoveryQuestions.test.ts"
"C6F155E86A286F364C7CEE48C25EDC0047A22F4E791542D3A6D791BE44C158DF","4","4891",".wingman-work\backups\20260811-125821\src\wingman2\pages\discovery\operationalDiscoveryQuestions.test.ts"
"C6F155E86A286F364C7CEE48C25EDC0047A22F4E791542D3A6D791BE44C158DF","4","4891","src\wingman2\pages\discovery\operationalDiscoveryQuestions.test.ts"
"C760E9321C745AD9156C01CA561220FBA1010D42AC076CD4A75A8A493E1584EC","2","1155951","backups\visual-studio-fit-header-fix-20260712-124959\src\wingman2\styles\wingman-style-stack.css"
"C760E9321C745AD9156C01CA561220FBA1010D42AC076CD4A75A8A493E1584EC","2","1155951","backups\visual-studio-viewport-fix-20260712-124259\src\wingman2\styles\wingman-style-stack.css"
"C7864C139B14BB6D66E44D8C167506400373BC1B8C4ECD26228A18A409B1C6C3","4","10144","archive\repo-cleanup-20260709-050830\root-artifacts\DashboardPage.tsx"
"C7864C139B14BB6D66E44D8C167506400373BC1B8C4ECD26228A18A409B1C6C3","4","10144","archive\repo-cleanup-20260709-050830\root-artifacts\install.DISCARDED\DashboardPage.tsx"
"C7864C139B14BB6D66E44D8C167506400373BC1B8C4ECD26228A18A409B1C6C3","4","10144","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_dashboard_markup_guard_20260706-095040\DashboardPage.tsx"
"C7864C139B14BB6D66E44D8C167506400373BC1B8C4ECD26228A18A409B1C6C3","4","10144","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_dashboard_markup_guard_20260706-095120\DashboardPage.tsx"
"C8328DED787ABBDE87C8258425EAC486695C638F25544804BBA71F2DC11FC232","4","646099",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-style-stack.css.20260719-104349.bak"
"C8328DED787ABBDE87C8258425EAC486695C638F25544804BBA71F2DC11FC232","4","646099",".wingman-work\backups\20260811-125346\src\wingman2\styles\wingman-style-stack.css.20260719-104349.bak"
"C8328DED787ABBDE87C8258425EAC486695C638F25544804BBA71F2DC11FC232","4","646099",".wingman-work\backups\20260811-125821\src\wingman2\styles\wingman-style-stack.css.20260719-104349.bak"
"C8328DED787ABBDE87C8258425EAC486695C638F25544804BBA71F2DC11FC232","4","646099","src\wingman2\styles\wingman-style-stack.css.20260719-104349.bak"
"C834ACF1D518A5BA475E961A31B33A4DA4180E55E94DBAAC8BAAD000BEC83DF2","4","6483",".wingman-work\backups\20260811-125215\src\__tests__\projectDetailRankingReasonRendered.test.tsx"
"C834ACF1D518A5BA475E961A31B33A4DA4180E55E94DBAAC8BAAD000BEC83DF2","4","6483",".wingman-work\backups\20260811-125346\src\__tests__\projectDetailRankingReasonRendered.test.tsx"
"C834ACF1D518A5BA475E961A31B33A4DA4180E55E94DBAAC8BAAD000BEC83DF2","4","6483",".wingman-work\backups\20260811-125821\src\__tests__\projectDetailRankingReasonRendered.test.tsx"
"C834ACF1D518A5BA475E961A31B33A4DA4180E55E94DBAAC8BAAD000BEC83DF2","4","6483","src\__tests__\projectDetailRankingReasonRendered.test.tsx"
"C8FC29163A8DDD3DC66FE5D6835F029E1D40AAE610C22B49E08735F63D2C2A9D","2","8736","archive\_wingman_backup_guru_single_instance_20260614-063825\src\wingman2\components\GuruCallNotesInterpreter.tsx"
"C8FC29163A8DDD3DC66FE5D6835F029E1D40AAE610C22B49E08735F63D2C2A9D","2","8736","archive\_wingman_backup_speech_type_fix_20260614-201933\GuruCallNotesInterpreter.tsx"
"C94C7FA41B6CA329342E98ACC606201C47E98A9D09D3B0662F3809B2500DDB03","8","3906",".wingman-work\backups\20260811-125215\src\wingman2\components\compare\BattleCard.tsx.20260722-083258.bak"
"C94C7FA41B6CA329342E98ACC606201C47E98A9D09D3B0662F3809B2500DDB03","8","3906",".wingman-work\backups\20260811-125215\src\wingman2\components\compare\BattleCard.tsx.20260722-083552.bak"
"C94C7FA41B6CA329342E98ACC606201C47E98A9D09D3B0662F3809B2500DDB03","8","3906",".wingman-work\backups\20260811-125346\src\wingman2\components\compare\BattleCard.tsx.20260722-083258.bak"
"C94C7FA41B6CA329342E98ACC606201C47E98A9D09D3B0662F3809B2500DDB03","8","3906",".wingman-work\backups\20260811-125346\src\wingman2\components\compare\BattleCard.tsx.20260722-083552.bak"
"C94C7FA41B6CA329342E98ACC606201C47E98A9D09D3B0662F3809B2500DDB03","8","3906",".wingman-work\backups\20260811-125821\src\wingman2\components\compare\BattleCard.tsx.20260722-083258.bak"
"C94C7FA41B6CA329342E98ACC606201C47E98A9D09D3B0662F3809B2500DDB03","8","3906",".wingman-work\backups\20260811-125821\src\wingman2\components\compare\BattleCard.tsx.20260722-083552.bak"
"C94C7FA41B6CA329342E98ACC606201C47E98A9D09D3B0662F3809B2500DDB03","8","3906","src\wingman2\components\compare\BattleCard.tsx.20260722-083258.bak"
"C94C7FA41B6CA329342E98ACC606201C47E98A9D09D3B0662F3809B2500DDB03","8","3906","src\wingman2\components\compare\BattleCard.tsx.20260722-083552.bak"
"C96750AFEEBD443B4B6D39EA37624E78D1BADFE7413E4D45A31326077446E336","3","66645",".wingman-work\backups\20260811-125215\src\wingman2\data\projectStore.ts"
"C96750AFEEBD443B4B6D39EA37624E78D1BADFE7413E4D45A31326077446E336","3","66645",".wingman-work\backups\20260811-125346\src\wingman2\data\projectStore.ts"
"C96750AFEEBD443B4B6D39EA37624E78D1BADFE7413E4D45A31326077446E336","3","66645",".wingman-work\backups\20260811-125821\src\wingman2\data\projectStore.ts"
"C9AD05E7526C729D419663FBAF6638C92A28B15EB52BE91C6CB911CAADD3B2C8","4","1810",".wingman-work\backups\20260811-125215\src\wingman2\lib\competitorCompareDecision.failClosed.test.ts"
"C9AD05E7526C729D419663FBAF6638C92A28B15EB52BE91C6CB911CAADD3B2C8","4","1810",".wingman-work\backups\20260811-125346\src\wingman2\lib\competitorCompareDecision.failClosed.test.ts"
"C9AD05E7526C729D419663FBAF6638C92A28B15EB52BE91C6CB911CAADD3B2C8","4","1810",".wingman-work\backups\20260811-125821\src\wingman2\lib\competitorCompareDecision.failClosed.test.ts"
"C9AD05E7526C729D419663FBAF6638C92A28B15EB52BE91C6CB911CAADD3B2C8","4","1810","src\wingman2\lib\competitorCompareDecision.failClosed.test.ts"
"C9CB1B43E096179A0C36068FCC1D401D9BAFCC25E5D87898B661541E855620F5","8","1625",".wingman-work\backups\20260811-125215\src\main.tsx.20260720-104415.bak"
"C9CB1B43E096179A0C36068FCC1D401D9BAFCC25E5D87898B661541E855620F5","8","1625",".wingman-work\backups\20260811-125215\src\main.tsx.20260720-104654.bak"
"C9CB1B43E096179A0C36068FCC1D401D9BAFCC25E5D87898B661541E855620F5","8","1625",".wingman-work\backups\20260811-125346\src\main.tsx.20260720-104415.bak"
"C9CB1B43E096179A0C36068FCC1D401D9BAFCC25E5D87898B661541E855620F5","8","1625",".wingman-work\backups\20260811-125346\src\main.tsx.20260720-104654.bak"
"C9CB1B43E096179A0C36068FCC1D401D9BAFCC25E5D87898B661541E855620F5","8","1625",".wingman-work\backups\20260811-125821\src\main.tsx.20260720-104415.bak"
"C9CB1B43E096179A0C36068FCC1D401D9BAFCC25E5D87898B661541E855620F5","8","1625",".wingman-work\backups\20260811-125821\src\main.tsx.20260720-104654.bak"
"C9CB1B43E096179A0C36068FCC1D401D9BAFCC25E5D87898B661541E855620F5","8","1625","src\main.tsx.20260720-104415.bak"
"C9CB1B43E096179A0C36068FCC1D401D9BAFCC25E5D87898B661541E855620F5","8","1625","src\main.tsx.20260720-104654.bak"
"C9D61D466B83234A07044B9927CFBD9751E736EB4B19ABD9DBED962D87837EA1","4","8401",".wingman-work\backups\20260811-125215\src\wingman2\lib\competitorCompareDecision.test.ts"
"C9D61D466B83234A07044B9927CFBD9751E736EB4B19ABD9DBED962D87837EA1","4","8401",".wingman-work\backups\20260811-125346\src\wingman2\lib\competitorCompareDecision.test.ts"
"C9D61D466B83234A07044B9927CFBD9751E736EB4B19ABD9DBED962D87837EA1","4","8401",".wingman-work\backups\20260811-125821\src\wingman2\lib\competitorCompareDecision.test.ts"
"C9D61D466B83234A07044B9927CFBD9751E736EB4B19ABD9DBED962D87837EA1","4","8401","src\wingman2\lib\competitorCompareDecision.test.ts"
"CA5E0C96338AF106E1F2436BA4FB02BA85A4F1B610C0D7C60F7E9C153EC31488","8","62878",".wingman-work\backups\20260811-125215\src\wingman2\pages\DiscoveryPage.tsx.20260806-151607.bak"
"CA5E0C96338AF106E1F2436BA4FB02BA85A4F1B610C0D7C60F7E9C153EC31488","8","62878",".wingman-work\backups\20260811-125215\src\wingman2\pages\DiscoveryPage.tsx.20260806-152031.bak"
"CA5E0C96338AF106E1F2436BA4FB02BA85A4F1B610C0D7C60F7E9C153EC31488","8","62878",".wingman-work\backups\20260811-125346\src\wingman2\pages\DiscoveryPage.tsx.20260806-151607.bak"
"CA5E0C96338AF106E1F2436BA4FB02BA85A4F1B610C0D7C60F7E9C153EC31488","8","62878",".wingman-work\backups\20260811-125346\src\wingman2\pages\DiscoveryPage.tsx.20260806-152031.bak"
"CA5E0C96338AF106E1F2436BA4FB02BA85A4F1B610C0D7C60F7E9C153EC31488","8","62878",".wingman-work\backups\20260811-125821\src\wingman2\pages\DiscoveryPage.tsx.20260806-151607.bak"
"CA5E0C96338AF106E1F2436BA4FB02BA85A4F1B610C0D7C60F7E9C153EC31488","8","62878",".wingman-work\backups\20260811-125821\src\wingman2\pages\DiscoveryPage.tsx.20260806-152031.bak"
"CA5E0C96338AF106E1F2436BA4FB02BA85A4F1B610C0D7C60F7E9C153EC31488","8","62878","src\wingman2\pages\DiscoveryPage.tsx.20260806-151607.bak"
"CA5E0C96338AF106E1F2436BA4FB02BA85A4F1B610C0D7C60F7E9C153EC31488","8","62878","src\wingman2\pages\DiscoveryPage.tsx.20260806-152031.bak"
"CAAD8B671CDFB5AD37D20BB461E22505A4EFEFC3347FDCA6198096E5339B4CE8","2","38587","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_ingest_arbitrary_tailwind_20260706-104203\IngestPage.tsx"
"CAAD8B671CDFB5AD37D20BB461E22505A4EFEFC3347FDCA6198096E5339B4CE8","2","38587","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_ingest_arbitrary_tailwind_20260706-104535\IngestPage.tsx"
"CB03E23B38973CF69C20F39F2E9456BF90B8F207490B856400E8A3113D615DD0","4","9822",".wingman-work\backups\20260811-125215\src\wingman2\components\VisualStudioCanvas.tsx.before-react-flow-css-fix.bak"
"CB03E23B38973CF69C20F39F2E9456BF90B8F207490B856400E8A3113D615DD0","4","9822",".wingman-work\backups\20260811-125346\src\wingman2\components\VisualStudioCanvas.tsx.before-react-flow-css-fix.bak"
"CB03E23B38973CF69C20F39F2E9456BF90B8F207490B856400E8A3113D615DD0","4","9822",".wingman-work\backups\20260811-125821\src\wingman2\components\VisualStudioCanvas.tsx.before-react-flow-css-fix.bak"
"CB03E23B38973CF69C20F39F2E9456BF90B8F207490B856400E8A3113D615DD0","4","9822","src\wingman2\components\VisualStudioCanvas.tsx.before-react-flow-css-fix.bak"
"CB12454ABEEC0F77099BF0EA3AF35E7D87F63D8EE60D5F20E85FB1E3A3F7C09A","8","35255",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-reference-theme.css.20260724-092644.bak"
"CB12454ABEEC0F77099BF0EA3AF35E7D87F63D8EE60D5F20E85FB1E3A3F7C09A","8","35255",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-reference-theme.css.20260724-093153.bak"
